110,96041365410517
17,355775834893294
19,01298842521014
19,273441584125663
17,651982835175644
19,782584311242744
14,939050378263502
8,332339992506675
19,397512937459666
14,328573840087913
14,197418844929288
12,530486973537194
17,677265183319008
15,913144994252335
10,01412394038178
13,386850776581966
19,473445449095422
18,466187425075432
10,62241625854179
16,55550236103913
15,19033562276195
13,382748338855933
16,864809107541987
14,87530002360451
18,378510251722886
19,445345651141395
80,58056930727923
66,82096497225287
97,79805367582975
83,70811003636622
77,94389665319358
88,0364810858767
50,845633658994366
92,35343507456085
53,663263238751185
78,53088688930416
97,79552913783509
36,29884843873434
84,10583419179744
89,0730628873607
80,64462537729216
69,24882257146305
88,64092785600384
96,69274632239869
75,50259052762465
99,13425613849711
75,87730385035927
93,38374367232875
77,71799911563919
81,15825543118848
52,68919676128671
96,83244846589308
91,33156086744442
58,005653330084876
62,141125836420514
79,36562865547992
73,91449645222698
95,11090990831799
84,54256026741857
79,86951847822431
85,62228694026
76,61989577428777
64,85132559638828
70,40884168837391
83,05616249504556
98,86826281258341
91,76569681814786
64,71617107156386
86,28996780387253
88,98719660478167
92,69845939179663
96,53968029519918
75,12854935348813
81,39375826480354
85,08506698183422
99,23526345572155
118,64589832456261
107,89205311430673
115,19638452316431
119,77273520983803
116,86491452725255
102,34677830264094
102,52259841467955
108,39440298871023
115,83307544809283
107,71948952980743
102,0444908992538
112,92532419629276
103,6104278458617
105,69374858321181
107,96322815265577
118,76077645195684
103,04748756845423
117,86457157171357
100,41352148839262
112,27715573736943
103,06913136480554
116,34799568625364
121,05131443224141
102,06227055438347
109,91716209182147
