21,213685393282482
21,280315577906606
19,59177780653677
18,225189155805758
18,315775844617704
15,627573251966785
15,689802427657485
15,750975624614478
14,794140285057253
16,00302131095887
16,383848509491482
16,68175856470275
16,79014989796043
16,952762740762303
16,982450433081127
16,973006714952046
17,14827958700159
18,23425378894531
18,268284006478645
18,432671837826735
18,684387813986085
18,71135754635061
18,74523808169558
18,754469438096205
18,75693678953538
19,296149190341325
19,359647568659334
19,402988669981273
19,45199346975623
19,445165405987744
19,561133913866826
19,56199770173892
19,596207576044975
19,377377517180047
18,913144822303057
11,446478566157584
11,312413683580589
11,325743273323987
11,669652970227746
11,590543704015635
9,480600267087704
9,537681458255296
9,569756926469376
9,651049629098775
9,677085344311541
9,707903486309032
9,707783396653259
9,70673005368023
9,719801102574564
9,12295611785106
10,652477572201983
10,588616169173381
12,585539754162363
12,727932949281682
12,768398001520062
12,79934946905091
13,259182500666792
13,89802975841076
15,522020711557007
15,341044739173789
15,193800561386304
16,26984126160832
16,232032317176817
16,489140957217078
16,727818797059676
24,744765500602966
30,224331047274426
32,14629470797654
32,049414580206474
32,01199497650724
32,35941288936192
32,490464209272254
32,64795923221088
25,500877942755757
25,085616345813744
24,09949646986971
19,50907638828359
19,89758609295552
14,590020597089588
14,316996962707185
12,467491966090739
16,297624480584822
15,783014955178727
15,98266006285766
16,392183845450642
16,90263213827535
18,150435333387883
18,71514564714345
18,887086277418838
19,234764717319216
19,59813863316464
19,75288379989796
19,765260879567336
19,821125997491695
19,861293719974388
19,86000544164997
19,918745144087733
18,071630663148206
15,871134299124869
16,284767586415498
17,425292674790516
15,64665858311863
13,828517236580964
12,93673451654287
9,196211595037099
9,897049208511131
10,265712864073276
10,385650302736337
10,967728893064029
11,215953889804563
11,168575744082231
11,290369101180138
11,484513298712013
9,833590584586162
17,28211629124931
18,004225607739972
17,70600636644673
19,522506267762136
19,904801617323372
20,051157308558555
20,247934878254732
19,106408449692218
18,339127813365643
18,283327609427094
18,21117845899296
18,133283808545986
18,003251021425346
17,992078834682516
17,898460754508246
17,355719924260974
20,91955447020662
22,436291294225455
23,334492822103854
25,25465727312645
25,569896392490747
26,397626597090856
26,661382690723762
19,286149693975243
17,77353218029685
17,670371840010723
17,518212863017066
17,193334196961302
15,54160910183965
15,03072698778785
14,889187760116117
