6973,054153223444
2797,830102436778
6093,295024873776
4482,193876185234
3082,10507048272
2942,8685870687364
4304,3923432684915
5131,318500261488
6506,492921914529
7254,418658406661
3577,955363663638
4487,805826187368
7241,9027792267225
3817,406730649273
6012,641539488488
5537,394413835795
6250,642484120701
3790,0495443689556
4630,696144995158
4264,4957285620385
5773,004758327461
6533,600019893955
5852,140304551744
4348,3691671071065
5510,708280776111
7460,33194892686
3659,822279776364
2994,356318814144
5288,692953542712
6842,310693409281
6861,155835401592
4669,640358579503
5792,083807848472
6803,341837036176
4294,235031137572
6073,372584685525
4810,058111911623
4519,425545156109
7151,90499730281
6011,230666371881
4395,128405968135
3240,050059434035
5143,122985109843
6627,323511751603
4704,732083875073
4854,251811661206
3270,841981057661
3266,9595289426647
3103,8409621064216
5212,581640997643
4721,794406375826
3280,445019354202
6623,561681111585
5934,464326950834
7000,974558996188
3076,6663349044798
5500,979707918259
2714,128003769542
4006,7280485214756
2939,5343040170724
5870,9156002981235
6521,659366374495
4151,413209745555
3902,4947928470897
2917,1085680755
3531,8368375554915
3111,9901836636604
7439,59241908709
7010,003279944232
4658,263955922139
3718,1892008601203
4256,186074575269
5675,449628121858
4089,227220920788
5181,066719475899
4082,1459596874706
5834,223112330756
6614,215039308436
4654,533874061077
5486,3840937770765
3586,78923771007
5258,604345326623
4311,578148558152
2749,4037198145156
5930,980225070396
4106,336069223877
3900,1585513791256
3081,415152396977
3559,4601151792344
2857,526014788094
3426,4526581023824
3014,830410109986
4817,27800843986
3721,5339521648725
4826,620297708356
6829,543860835902
6195,532086691355
6926,079686919731
6286,559661958627
6109,103502005699
3648,337303811543
4515,932028459045
4657,043996507418
4443,259723417486
5519,447053467977
4400,241916037097
7392,010405839161
2895,291398908618
5049,884768346175
7427,909601244277
