130,9015817962931
39,95836562904971
35,98790987639657
37,192173567270444
28,64418873123428
39,59763139078626
36,65401114035055
36,05829855507211
39,977429775709226
18,58529834027115
36,96578944054568
18,563049705388025
36,42395756956191
39,23498492500303
38,65380489451893
28,23788923439089
28,908286879923466
30,13207904270054
30,341620324483813
30,019850430804027
35,003643843657215
39,47619583219051
37,80004594508131
20,23985063386418
28,715619176249376
33,32054405039753
37,10824394723221
120,23089401499459
122,55263283761714
113,85167372904928
97,27527649914074
121,50439444239966
117,3271978667107
129,841729256566
122,70902492587183
103,68805423499902
96,35733648910832
122,58053891753565
100,0376032392505
86,1962360810938
124,88357888322938
114,04746280296328
119,94628189874925
115,30144702147295
126,98069810200977
102,67549434427602
119,50784405078281
109,38765183267651
118,540160775758
102,64742133003611
85,27272807512483
111,12592505296679
89,65736852180108
125,21405308640635
106,87933047799861
117,62528685246534
117,65939600783032
110,95711244736707
123,5755884124657
125,95466433636273
83,19235400175317
113,58262619066747
125,73749190731338
126,02746218463834
116,09980660488772
97,81045451332392
124,9956785350068
110,46166675083514
96,8262552106952
103,50259231380727
128,63278712655324
91,8109641926167
124,43175806936192
92,26076178988004
112,18017879083997
108,24603026969763
67,0449276974852
120,60057667100013
86,17666541426678
122,10399581839305
144,595152792212
148,09535832097998
156,52954537004052
152,52388230820694
136,06882226397744
132,96968331859568
133,71891747143633
132,1936743706863
150,2835660120788
134,45528610586598
131,61418827994916
132,83144864349373
131,91333491234812
137,93605239339314
133,4073162350217
141,66181192910142
147,85803725483242
135,40041863291978
138,27081693262218
151,69837336319623
130,06775254092773
141,52030889403713
153,02742058276635
150,12664360954705
137,89560054716696
140,06647376061778
