101,84379385580007
99,96430849527532
99,98790015838946
99,29634452124778
98,99109221427379
98,42570982635348
98,42436441838997
98,10730702012042
97,801081477691
78,3800750312021
81,31576610910113
78,42980351503373
74,36542426724448
75,99201974261078
68,98405747123421
66,83444086992215
62,181991773416286
66,61354324849101
88,03431114619033
91,7879072393275
97,11546247763879
98,55523576334826
98,68897806953642
98,40430331802116
101,13413131775357
102,07621600750653
103,18849515929423
104,06587324276559
104,3185562872331
104,9596428510341
105,53339723645936
105,64979834045361
105,88874840318505
105,62355090459394
98,57059735574575
97,22205379586894
97,49664571459684
96,43076576720198
96,16356249413742
96,05570665210088
95,52532695269358
95,07432654431454
96,22423434498756
95,92399151328146
95,76215009425857
99,58836835930214
99,39466408767203
100,30658619395965
101,00031433201275
101,44014696129082
100,25333115023824
99,88791887309401
99,53056537568602
98,92132259344106
99,0538246192384
99,07064690966813
97,81625951467979
100,12052085572772
100,55606565853672
100,49318178631191
100,70786178902591
100,94696577822256
101,1087317612145
101,23448882615045
101,33629787422133
101,33957263539199
101,5197006974179
101,59332963118385
101,59442057176085
101,61993681533316
101,62405789108817
101,6244213245848
101,62754960284711
109,46427656055526
109,85518979161988
111,53446020537635
111,67771437312244
111,93112795810005
111,92695613162343
111,97848588448147
112,044748145673
111,12108953220118
103,21092455720438
101,89835228998021
101,55296659940052
101,45386433009656
101,51226810876126
101,25277963559685
101,12665066598036
100,7379211548705
101,82495201516059
101,54200016952485
102,7218911872699
103,3386513408962
103,57136643486692
103,62078842361527
103,66379074040616
104,2724778069125
100,01000129255299
70,8537180721344
71,44562493795334
69,8511582652149
68,27353790449797
62,22700740139773
60,323680941944204
58,13328040466415
69,22503283250794
64,94042464727137
89,606819774947
89,28017948702062
