9,384920267977005
2,24724834310628
2,917153969877596
1,1291128602617004
1,7915309366673027
2,0405020269775176
-1,2231802042210735
-1,9832262402035141
-2,5957158002072482
-6,731247245987331
-0,3511539103012602
9,985861678620235
8,604295559118055
11,025411060061566
17,637450921098193
17,549171837420534
20,572755682123578
14,363174792650012
13,469552607336475
12,857007991080968
12,778410985146373
12,594574743928625
12,456141785139906
12,329578677876462
12,26888555988936
12,788994757418505
15,2668051349023
16,39529925263597
18,628021277197288
18,929819679213658
19,700768402335665
19,733502178143148
19,957755087122536
20,54705296711856
18,13490219953256
18,08229274481036
17,229398357688282
16,566035801892713
16,36054043553519
15,792355070456374
15,546527426399209
8,8753076972246
6,210796050504557
4,93840150777727
4,425905948834486
4,89148772007286
3,7194734732250163
2,964875830961432
0,2403154652011903
9,674620608630038
11,515305657875874
12,789776870524957
12,694220030729273
13,170534426989047
13,410585533115253
14,030791144512772
14,629617506598418
16,87604785739336
17,0099154491216
17,250315602524438
18,996463132510176
19,267754970096465
19,331656252196602
19,35578680737704
19,44134389186454
18,87851308503702
18,24314139462364
18,247032848626628
18,216096497965893
18,160904471175662
18,09934695327745
18,061689529662388
17,922138757533308
17,796051809065634
16,92215427247343
16,921705530927643
16,7280153339716
16,626891838848746
16,600236669472114
16,579967401414226
16,572918394441327
20,636303136929214
20,633511559164873
21,733379528502848
21,679201731500772
21,92118974409367
21,93699265342243
21,903597485223568
22,107069343772537
10,378101705280407
8,09587515944639
-1,984367573960526
-3,2802477870292295
-7,513725580147146
-7,368897233882315
-7,442302438280619
-10,231647879267966
13,280067688953919
15,847491924714607
16,82214564857601
18,677167162746816
18,75556491735807
18,76700210271836
18,696146188225697
19,263337790661783
14,019425374168765
13,628493284938083
14,225943312097018
13,854219029045993
12,825794511375516
12,67508543113819
11,178959742975238
10,441222198741409
10,74344344867299
13,001352088514336
16,23458738198635
17,04488537043939
17,26909211878431
17,322546374185638
17,336838467583743
17,59984738223902
16,945263524680662
16,946949038437957
17,120561926230582
16,300863032342686
16,239662187324008
16,283440210017382
16,08192788664153
15,996883785734031
12,368707228374085
11,43879570486254
11,281189252931847
11,255664059094988
11,008784445318218
11,030167695067675
10,808936446161395
10,549930571774155
10,75496654340069
11,353256624670747
11,493302434627857
11,716218632983349
11,728204549742927
11,734403693324872
11,768639825814098
11,795727668715298
