103,75387565843178
100,54172444658556
100,90947031832523
100,86609680918792
98,90210825668161
98,33242590060136
97,47348036231412
97,37275670052988
97,18868082072771
96,78637420097562
96,52961069183121
96,56849601905577
96,3898779321082
96,37855384473707
96,36832952701022
96,37903483597734
96,31224685940302
87,65986213610849
78,67098648680007
77,94033574151793
78,15980439503895
78,02459585963742
76,62196419513666
76,499916650235
75,53457533262271
50,354957731473476
43,953293204825194
44,969658488053625
44,37853503083426
42,93397113887027
40,162267640909405
35,556964565036075
33,15601198544964
33,058864538031436
42,883049582165846
67,31532515982326
64,67961186727622
67,18486555266317
77,93379424231368
80,33046169623623
95,06743078129462
94,66858164281727
96,16653377293514
97,92084137475155
97,9281093132356
99,67238339897293
100,53668039826596
101,87035260425915
103,6271031951566
104,03919568655934
100,03218780546435
99,66960343298506
97,3132893389715
97,23143049653336
96,90665738213143
96,52409901521767
96,26064163475576
96,18393824226284
96,00772637707955
97,0433687031538
97,0399716839718
97,34719408187371
97,45452977700576
97,5188488355956
97,55367376422835
99,70161680690349
99,63635925074118
99,93196790556637
100,51746520751902
100,44126569923101
100,63105996888932
100,78449934685884
100,91063014394435
96,5302322940098
62,1564053288206
58,89632715986189
53,758121357147715
53,6160638333821
52,299656823015866
52,19671709459938
51,39686236321518
38,92345104495018
38,031025225310906
36,794706166072146
37,083279819835234
36,993136767829434
36,25986684179606
36,562520679069564
32,91519063647938
61,22382234405883
58,62209015845996
60,50048044237898
85,15625713882244
89,51502302071152
88,91470004299913
89,06151369383328
95,25898346700082
95,0437200218066
94,81419287146892
97,21279359087724
98,52543344428096
98,56260771496345
98,76378085966206
98,93860062543929
99,05743259963037
98,66219149624216
97,96210378352973
97,92122796109739
97,81686266863494
97,82168657253978
