6471,117162146964
6780,75840616224
4478,197689831598
4532,664104455634
4803,2299882276
2882,0695501010787
2280,8230810223577
2204,441273368166
2096,69674476979
3703,4010518647947
4231,8102632963555
4669,15620221697
4372,970612074427
4291,445540771308
4933,144366387246
4879,0642365198255
6230,751663194124
6461,904467426744
6483,5945995403845
6531,371550909578
6510,1642501146225
6575,132467118793
6622,3087367133585
6633,856677502498
6642,8333256568585
6584,316206538527
6561,969294011944
6562,4613219038365
6562,232663106707
6558,204724775883
6554,224306786766
6549,90744798345
6543,577059322664
6565,783751309928
6608,873658788216
6638,231059741906
6656,446703731632
6661,9615818856855
6663,378729022898
6664,0121727896285
6666,62945204631
6468,750990227448
6446,2306058309005
6410,877771994494
6404,282413528148
6404,407364989174
6403,429087734591
6401,651644610389
6400,912368065947
7444,934141100102
2321,842921453095
2277,5630114528144
2652,1109198867225
910,178068791661
494,11895528359605
420,47079444681793
275,722849962276
4780,577257114553
4526,867507679266
5467,277407349752
5943,931036142205
6069,941505294018
6098,894834278174
6101,48367398159
6136,617723097727
6421,528212636383
6567,045003756309
6625,666351553069
6653,776108547201
6665,160674254521
6691,376745184648
6694,789978133373
6699,892337621374
6604,792823354822
5380,1258358101895
5027,545698306153
4905,5545514778505
4706,890964303573
4252,692324541185
4270,397168537998
4065,422187042571
3987,435677500196
4877,789820676476
4723,969034329978
5405,191990936808
6137,109171513832
6210,315350808798
6243,414493313087
6322,8420264561155
6302,435526480041
6303,958928369184
6301,572380243374
6302,331714533743
6296,569198591744
6296,84774730858
6294,831728382821
6294,179429045707
6698,294814739036
7723,2266190773535
7641,86581463881
7675,420344250987
8299,07674005925
8287,569935806194
8263,05811335369
8541,734809785465
7331,2723642128785
7323,093544722237
6494,63976233932
6271,732167929806
6184,588913909909
