68,31772945385288
9,65374172553581
17,32155895180088
10,58265813549378
22,93570852548266
20,066276147369734
21,43506658314474
15,439535790207884
17,67732969724578
21,412045895277167
22,830640832773902
14,907839615441603
23,707079683149843
8,309352542079836
22,328917792667482
12,90714650049889
22,772742605757557
18,23945135599633
19,248315532609624
21,48134850005259
22,706692784535377
14,16016843286549
20,25949300249961
20,73125583598167
23,852774326264594
17,626314313960293
48,81378727865511
67,05451749178184
61,37016072280312
49,918591067472235
79,82941609097051
55,974634872078305
59,393479437269924
39,5328945086737
46,01291625234981
69,5045022732485
68,76081713328207
81,71798308474175
47,08473214123708
71,89388097084769
45,37297324836041
45,93150405204777
81,48877522731763
64,18908931809328
29,468121750768567
77,63037042149216
72,85363140812566
71,33598619586465
69,87744291505003
51,2886885483348
78,57602112801445
60,56129714615719
27,23453316521025
77,9113133291797
52,5472317592167
81,08808410242301
49,37376964659124
27,815691130966528
36,73652728035332
49,00609263067631
70,06344803450861
64,99359547994791
68,21711620873157
51,14592239417673
41,758606789621936
76,71476719541786
43,3014021785725
49,21303911819497
72,15950189074346
57,722594837475825
63,77347412337178
54,342867636139765
55,3611639924773
61,595450773580204
60,88868827785849
52,07651443841438
51,15328522423269
104,66434914151556
82,66108626812134
90,19036777807318
104,28818703316114
104,07982879788143
101,57811534693266
90,66867721479285
97,73759752087912
98,9076549417328
89,74138908777152
85,84401806607843
86,04803303420842
88,66412587113692
85,56176324514325
95,72717772608769
88,3319118536424
83,05561899853498
84,12092258015738
84,00503262441097
85,05012514699733
94,22185644040883
88,22598788465424
90,76458706720608
94,97335782583865
95,85815266724532
